"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","gender","trimmed_nozero"
"21289","L1","L1 4",20,"reflexive","tt","reflexive tt",3,0,145,145,"Unambiguous","Match",145
"21291","L1","L1 4",16,"reflexive","tt","reflexive tt",3,0,186,186,"Unambiguous","Match",186
"21293","L1","L1 4",2,"reflexive","tt","reflexive tt",1,0,96,96,"Ambiguous","Match",96
"21295","L1","L1 4",5,"reflexive","tt","reflexive tt",4,0,145,145,"Unambiguous","Mismatch",145
"21297","L1","L1 4",17,"reflexive","tt","reflexive tt",4,0,222,222,"Unambiguous","Mismatch",222
"21299","L1","L1 4",24,"reflexive","tt","reflexive tt",3,0,189,189,"Unambiguous","Match",189
"21301","L1","L1 4",13,"reflexive","tt","reflexive tt",4,0,117,117,"Unambiguous","Mismatch",117
"21303","L1","L1 4",8,"reflexive","tt","reflexive tt",3,0,156,156,"Unambiguous","Match",156
"21305","L1","L1 4",9,"reflexive","tt","reflexive tt",4,0,123,123,"Unambiguous","Mismatch",123
"21307","L1","L1 4",7,"reflexive","tt","reflexive tt",2,0,82,82,"Ambiguous","Mismatch",82
"21309","L1","L1 4",4,"reflexive","tt","reflexive tt",3,0,129,129,"Unambiguous","Match",129
"21311","L1","L1 4",3,"reflexive","tt","reflexive tt",2,0,170,170,"Ambiguous","Mismatch",170
"21314","L1","L1 5",8,"reflexive","tt","reflexive tt",4,0,1331,1331,"Unambiguous","Mismatch",1331
"21316","L1","L1 5",4,"reflexive","tt","reflexive tt",4,0,996,996,"Unambiguous","Mismatch",996
"21318","L1","L1 5",19,"reflexive","tt","reflexive tt",3,1,0,NA,"Unambiguous","Match",NA
"21320","L1","L1 5",21,"reflexive","tt","reflexive tt",1,0,759,759,"Ambiguous","Match",759
"21322","L1","L1 5",13,"reflexive","tt","reflexive tt",1,0,333,333,"Ambiguous","Match",333
"21324","L1","L1 5",9,"reflexive","tt","reflexive tt",1,0,155,155,"Ambiguous","Match",155
"21326","L1","L1 5",3,"reflexive","tt","reflexive tt",3,0,161,161,"Unambiguous","Match",161
"21328","L1","L1 5",12,"reflexive","tt","reflexive tt",4,0,273,273,"Unambiguous","Mismatch",273
"21330","L1","L1 5",2,"reflexive","tt","reflexive tt",2,0,165,165,"Ambiguous","Mismatch",165
"21332","L1","L1 5",15,"reflexive","tt","reflexive tt",3,0,378,378,"Unambiguous","Match",378
"21334","L1","L1 5",5,"reflexive","tt","reflexive tt",1,0,151,151,"Ambiguous","Match",151
"21336","L1","L1 5",7,"reflexive","tt","reflexive tt",3,0,198,198,"Unambiguous","Match",198
"21338","L1","L1 5",22,"reflexive","tt","reflexive tt",2,0,228,228,"Ambiguous","Mismatch",228
"21340","L1","L1 5",17,"reflexive","tt","reflexive tt",1,0,266,266,"Ambiguous","Match",266
"21342","L1","L1 5",16,"reflexive","tt","reflexive tt",4,0,189,189,"Unambiguous","Mismatch",189
"21344","L1","L1 5",1,"reflexive","tt","reflexive tt",1,1,0,NA,"Ambiguous","Match",NA
"21346","L1","L1 5",14,"reflexive","tt","reflexive tt",2,0,181,181,"Ambiguous","Mismatch",181
"21348","L1","L1 5",24,"reflexive","tt","reflexive tt",4,0,137,137,"Unambiguous","Mismatch",137
"21350","L1","L1 5",23,"reflexive","tt","reflexive tt",3,0,171,171,"Unambiguous","Match",171
"21352","L1","L1 5",18,"reflexive","tt","reflexive tt",2,0,187,187,"Ambiguous","Mismatch",187
"21354","L1","L1 5",11,"reflexive","tt","reflexive tt",3,1,0,NA,"Unambiguous","Match",NA
"21356","L1","L1 5",20,"reflexive","tt","reflexive tt",4,1,0,NA,"Unambiguous","Mismatch",NA
"21358","L1","L1 5",10,"reflexive","tt","reflexive tt",2,0,212,212,"Ambiguous","Mismatch",212
"21360","L1","L1 5",6,"reflexive","tt","reflexive tt",2,0,364,364,"Ambiguous","Mismatch",364
"21361","L1","L1 6",12,"reflexive","tt","reflexive tt",1,0,395,395,"Ambiguous","Match",395
"21363","L1","L1 6",14,"reflexive","tt","reflexive tt",3,0,304,304,"Unambiguous","Match",304
"21365","L1","L1 6",5,"reflexive","tt","reflexive tt",2,0,339,339,"Ambiguous","Mismatch",339
"21367","L1","L1 6",22,"reflexive","tt","reflexive tt",3,0,175,175,"Unambiguous","Match",175
"21369","L1","L1 6",15,"reflexive","tt","reflexive tt",4,0,163,163,"Unambiguous","Mismatch",163
"21371","L1","L1 6",17,"reflexive","tt","reflexive tt",2,0,105,105,"Ambiguous","Mismatch",105
"21373","L1","L1 6",3,"reflexive","tt","reflexive tt",4,0,173,173,"Unambiguous","Mismatch",173
"21375","L1","L1 6",2,"reflexive","tt","reflexive tt",3,0,209,209,"Unambiguous","Match",209
"21377","L1","L1 6",9,"reflexive","tt","reflexive tt",2,0,105,105,"Ambiguous","Mismatch",105
"21379","L1","L1 6",8,"reflexive","tt","reflexive tt",1,0,217,217,"Ambiguous","Match",217
"21381","L1","L1 6",24,"reflexive","tt","reflexive tt",1,0,132,132,"Ambiguous","Match",132
"21383","L1","L1 6",11,"reflexive","tt","reflexive tt",4,1,0,NA,"Unambiguous","Mismatch",NA
"21385","L1","L1 6",16,"reflexive","tt","reflexive tt",1,0,176,176,"Ambiguous","Match",176
"21387","L1","L1 6",21,"reflexive","tt","reflexive tt",2,0,299,299,"Ambiguous","Mismatch",299
"21389","L1","L1 6",13,"reflexive","tt","reflexive tt",2,0,300,300,"Ambiguous","Mismatch",300
"21391","L1","L1 6",7,"reflexive","tt","reflexive tt",4,1,0,NA,"Unambiguous","Mismatch",NA
"21393","L1","L1 6",19,"reflexive","tt","reflexive tt",4,1,0,NA,"Unambiguous","Mismatch",NA
"21395","L1","L1 6",23,"reflexive","tt","reflexive tt",4,0,130,130,"Unambiguous","Mismatch",130
"21397","L1","L1 6",1,"reflexive","tt","reflexive tt",2,0,296,296,"Ambiguous","Mismatch",296
"21399","L1","L1 6",6,"reflexive","tt","reflexive tt",3,0,209,209,"Unambiguous","Match",209
"21401","L1","L1 6",4,"reflexive","tt","reflexive tt",1,1,0,NA,"Ambiguous","Match",NA
"21403","L1","L1 6",20,"reflexive","tt","reflexive tt",1,1,0,NA,"Ambiguous","Match",NA
"21405","L1","L1 6",10,"reflexive","tt","reflexive tt",3,0,356,356,"Unambiguous","Match",356
"21407","L1","L1 6",18,"reflexive","tt","reflexive tt",3,1,0,NA,"Unambiguous","Match",NA
"21410","L1","L1 7",16,"reflexive","tt","reflexive tt",2,0,164,164,"Ambiguous","Mismatch",164
